date,vehicle_category,day_of_week,month,is_weekend,is_holiday,weather,season,competitor_base_price,utilization_rate,rental_duration_days,daily_rental_price
2022-08-31,Compact,Wednesday,8,0,0,Cloudy,Summer,44.39,58.3,30,54.58
2024-01-17,Minivan,Wednesday,1,0,0,Rainy,Winter,70.41,83.0,7,65.96
2022-10-18,Economy,Tuesday,10,0,0,Sunny,Fall,31.55,60.4,5,38.22
2024-04-12,Midsize,Friday,4,1,0,Stormy,Spring,56.85,77.6,3,67.32
2022-01-10,SUV,Monday,1,0,0,Snowy,Winter,77.23,80.0,2,111.64
2024-01-16,Economy,Tuesday,1,0,0,Foggy,Winter,31.51,70.9,14,46.5
2024-12-06,Pickup,Friday,12,1,0,Sunny,Winter,69.68,69.7,6,108.3
2023-08-01,Pickup,Tuesday,8,0,0,Sunny,Summer,67.31,68.1,5,112.97
2022-08-19,Luxury,Friday,8,1,0,Cloudy,Summer,133.02,91.9,2,171.75
2022-10-08,Midsize,Saturday,10,1,0,Cloudy,Fall,53.98,83.8,2,81.59
2022-05-16,Compact,Monday,5,0,0,Sunny,Spring,40.57,64.6,2,51.47
2022-08-08,Minivan,Monday,8,0,0,Cloudy,Summer,64.71,63.1,6,77.49
2022-06-02,Pickup,Thursday,6,0,0,Sunny,Summer,74.92,79.4,7,103.76
2022-04-06,Compact,Wednesday,4,0,0,Sunny,Spring,40.86,81.2,14,56.11
2024-02-12,SUV,Monday,2,0,0,Rainy,Winter,83.37,46.1,6,81.83
2024-03-05,Minivan,Tuesday,3,0,0,Sunny,Spring,68.14,65.6,5,79.54
2023-05-17,Compact,Wednesday,5,0,0,Rainy,Spring,42.67,76.9,14,47.34
2023-11-07,Compact,Tuesday,11,0,0,Sunny,Fall,38.77,57.7,1,52.75
2022-01-07,Midsize,Friday,1,1,0,Sunny,Winter,52.7,71.6,1,91.76
2023-07-20,SUV,Thursday,7,0,0,Cloudy,Summer,75.46,71.5,6,110.88
2022-11-15,SUV,Tuesday,11,0,0,Cloudy,Fall,75.67,60.2,6,86.46
2024-05-19,Pickup,Sunday,5,1,0,Foggy,Spring,68.82,66.3,2,81.54
2023-05-21,Luxury,Sunday,5,1,0,Sunny,Spring,135.35,71.8,5,149.65
2022-08-16,Compact,Tuesday,8,0,0,Cloudy,Summer,42.61,82.3,1,63.68
2024-07-08,SUV,Monday,7,0,0,Sunny,Summer,88.85,71.7,1,105.34
2023-04-25,Luxury,Tuesday,4,0,0,Cloudy,Spring,137.24,72.5,4,129.01
2024-11-03,Economy,Sunday,11,1,0,Sunny,Fall,30.6,70.6,2,45.14
2024-02-10,Pickup,Saturday,2,1,0,Snowy,Winter,74.74,68.4,1,102.15
2024-08-03,Compact,Saturday,8,1,0,Sunny,Summer,42.04,91.2,3,77.9
2022-11-11,Midsize,Friday,11,1,0,Rainy,Fall,57.79,59.8,3,62.31
2024-01-28,Pickup,Sunday,1,1,0,Sunny,Winter,72.58,81.2,6,114.48
2024-08-17,Compact,Saturday,8,1,0,Sunny,Summer,43.83,82.3,1,75.48
2022-07-28,Economy,Thursday,7,0,0,Cloudy,Summer,34.23,80.6,1,49.41
2024-10-21,SUV,Monday,10,0,0,Sunny,Fall,89.58,47.3,3,92.28
2023-06-24,Pickup,Saturday,6,1,0,Rainy,Summer,69.03,95.8,4,98.19
2023-04-16,SUV,Sunday,4,1,0,Rainy,Spring,75.32,80.3,1,101.9
2022-07-20,SUV,Wednesday,7,0,0,Sunny,Summer,84.52,62.8,30,115.97
2024-12-21,Economy,Saturday,12,1,0,Rainy,Winter,33.85,78.6,7,51.2
2023-08-31,Pickup,Thursday,8,0,0,Sunny,Summer,77.24,73.3,2,91.58
2023-10-27,Minivan,Friday,10,1,0,Cloudy,Fall,64.12,67.6,1,82.06
2022-04-13,Compact,Wednesday,4,0,0,Cloudy,Spring,43.34,73.7,2,57.83
2024-03-18,Minivan,Monday,3,0,0,Cloudy,Spring,64.7,60.2,30,69.98
2024-07-12,Compact,Friday,7,1,0,Cloudy,Summer,43.72,95.5,7,64.49
2022-04-04,SUV,Monday,4,0,0,Cloudy,Spring,81.42,70.4,2,92.67
2022-01-22,SUV,Saturday,1,1,0,Rainy,Winter,84.21,90.3,2,116.82
2023-02-28,Compact,Tuesday,2,0,0,Cloudy,Winter,40.59,63.3,1,48.26
2023-02-27,Midsize,Monday,2,0,0,Sunny,Winter,57.33,67.8,4,63.01
2024-04-01,SUV,Monday,4,0,0,Cloudy,Spring,86.47,61.9,1,96.97
2022-09-14,Compact,Wednesday,9,0,0,Snowy,Fall,39.53,64.1,3,59.04
2024-10-29,Pickup,Tuesday,10,0,0,Cloudy,Fall,69.7,48.6,1,75.6
2022-03-03,Pickup,Thursday,3,0,0,Sunny,Spring,77.39,78.3,14,90.48
2024-12-07,SUV,Saturday,12,1,0,Cloudy,Winter,80.54,82.1,2,126.41
2022-04-28,Minivan,Thursday,4,0,0,Sunny,Spring,67.86,64.0,2,84.82
2023-04-27,Midsize,Thursday,4,0,0,Sunny,Spring,59.47,71.6,6,84.46
2024-12-10,Pickup,Tuesday,12,0,0,Rainy,Winter,77.82,70.9,1,83.32
2023-02-14,Luxury,Tuesday,2,0,0,Cloudy,Winter,138.27,47.5,1,125.34
2023-11-02,Luxury,Thursday,11,0,0,Stormy,Fall,127.25,55.5,3,94.04
2023-06-12,Pickup,Monday,6,0,0,Sunny,Summer,77.59,66.5,1,98.46
2023-10-21,SUV,Saturday,10,1,0,Cloudy,Fall,78.74,82.5,5,105.3
2024-10-21,Luxury,Monday,10,0,0,Snowy,Fall,116.85,62.2,3,136.21
2023-11-26,Midsize,Sunday,11,1,0,Sunny,Fall,56.33,66.3,3,75.35
2022-06-07,Luxury,Tuesday,6,0,0,Rainy,Summer,136.73,71.1,1,135.65
2024-12-15,Midsize,Sunday,12,1,0,Sunny,Winter,54.09,86.7,1,91.53
2023-03-07,Pickup,Tuesday,3,0,0,Cloudy,Spring,77.47,74.4,7,82.72
2024-07-21,Minivan,Sunday,7,1,0,Sunny,Summer,66.41,90.3,1,102.18
2022-12-27,Compact,Tuesday,12,0,0,Snowy,Winter,41.48,66.5,1,66.55
2022-07-31,Economy,Sunday,7,1,0,Rainy,Summer,32.95,87.3,7,49.39
2024-01-30,Minivan,Tuesday,1,0,0,Snowy,Winter,71.4,60.4,3,89.05
2022-09-05,SUV,Monday,9,0,0,Sunny,Fall,82.93,56.0,1,95.63
2023-08-27,Compact,Sunday,8,1,0,Rainy,Summer,39.28,92.0,4,66.08
2022-08-22,Midsize,Monday,8,0,0,Sunny,Summer,51.11,72.3,4,78.31
2023-04-22,Economy,Saturday,4,1,1,Cloudy,Spring,32.03,100.0,14,63.73
2024-05-20,Luxury,Monday,5,0,0,Sunny,Spring,122.01,54.8,4,127.22
2023-01-02,Compact,Monday,1,0,0,Sunny,Winter,43.16,82.4,1,63.82
2024-04-26,Luxury,Friday,4,1,0,Rainy,Spring,121.4,87.6,1,144.54
2023-06-30,Compact,Friday,6,1,1,Rainy,Summer,40.09,99.1,2,79.02
2022-06-08,Economy,Wednesday,6,0,0,Cloudy,Summer,33.56,72.4,1,44.44
2022-05-27,SUV,Friday,5,1,0,Cloudy,Spring,89.53,65.2,7,100.56
2022-02-09,Compact,Wednesday,2,0,0,Stormy,Winter,44.03,44.2,1,41.92
2023-02-02,SUV,Thursday,2,0,0,Snowy,Winter,76.43,63.4,1,105.56
2023-12-03,Minivan,Sunday,12,1,0,Sunny,Winter,65.86,72.4,1,97.63
2023-02-11,Compact,Saturday,2,1,0,Sunny,Winter,41.95,85.3,7,63.24
2023-01-11,Midsize,Wednesday,1,0,0,Snowy,Winter,54.12,60.4,2,75.19
2023-04-04,Pickup,Tuesday,4,0,0,Sunny,Spring,79.86,70.4,6,87.32
2022-11-24,Luxury,Thursday,11,0,0,Sunny,Fall,138.47,61.9,3,134.96
2023-05-10,Luxury,Wednesday,5,0,0,Sunny,Spring,125.13,58.4,2,125.24
2022-03-08,Minivan,Tuesday,3,0,0,Cloudy,Spring,72.32,51.8,14,69.63
2023-06-17,Economy,Saturday,6,1,0,Sunny,Summer,32.36,98.7,2,63.25
2023-10-28,Economy,Saturday,10,1,0,Rainy,Fall,30.88,77.1,2,48.72
2023-04-06,Compact,Thursday,4,0,0,Cloudy,Spring,39.65,61.8,1,49.71
2024-10-07,Compact,Monday,10,0,0,Cloudy,Fall,42.11,60.6,1,47.09
2022-08-30,Pickup,Tuesday,8,0,0,Cloudy,Summer,74.22,78.8,2,88.61
2022-04-08,Midsize,Friday,4,1,0,Foggy,Spring,50.17,69.9,4,67.95
2024-05-29,Economy,Wednesday,5,0,0,Sunny,Spring,31.53,63.1,3,45.34
2024-05-09,SUV,Thursday,5,0,0,Cloudy,Spring,85.97,66.8,2,89.21
2022-12-18,SUV,Sunday,12,1,0,Stormy,Winter,85.55,69.2,4,88.07
2023-09-15,Midsize,Friday,9,1,0,Foggy,Fall,59.17,84.4,4,64.51
2023-06-27,Luxury,Tuesday,6,0,0,Rainy,Summer,126.13,79.3,4,130.82
2022-02-17,SUV,Thursday,2,0,0,Rainy,Winter,84.0,81.9,3,82.68
2024-06-09,Midsize,Sunday,6,1,0,Stormy,Summer,51.92,83.8,3,71.59
2024-10-11,Midsize,Friday,10,1,0,Rainy,Fall,53.94,73.9,7,69.56
2022-02-14,Compact,Monday,2,0,0,Sunny,Winter,41.54,60.5,1,53.78
2022-07-31,Luxury,Sunday,7,1,0,Foggy,Summer,128.46,79.7,7,142.31
2022-04-06,Compact,Wednesday,4,0,0,Sunny,Spring,43.82,78.3,1,61.49
2024-01-31,Pickup,Wednesday,1,0,0,Stormy,Winter,70.43,66.3,2,68.89
2023-05-03,Luxury,Wednesday,5,0,0,Sunny,Spring,117.46,55.1,2,125.68
2022-03-12,Luxury,Saturday,3,1,0,Sunny,Spring,122.92,73.7,7,179.05
2023-12-15,Compact,Friday,12,1,0,Sunny,Winter,42.53,88.0,1,69.31
2022-12-10,Compact,Saturday,12,1,0,Cloudy,Winter,43.93,86.9,1,68.75
2024-02-06,Minivan,Tuesday,2,0,0,Stormy,Winter,70.87,72.7,2,60.19
2022-05-02,Economy,Monday,5,0,0,Rainy,Spring,29.93,42.3,5,38.4
2023-11-23,Midsize,Thursday,11,0,0,Sunny,Fall,54.31,54.3,5,68.28
2022-03-10,Compact,Thursday,3,0,0,Stormy,Spring,40.1,66.6,4,41.77
2023-08-07,Minivan,Monday,8,0,0,Rainy,Summer,73.61,63.0,4,74.33
2023-05-18,Compact,Thursday,5,0,0,Stormy,Spring,40.29,61.4,2,38.8
2023-05-20,SUV,Saturday,5,1,0,Snowy,Spring,75.5,85.7,4,121.96
2022-09-28,Economy,Wednesday,9,0,0,Stormy,Fall,32.54,49.8,1,32.38
2023-04-18,Economy,Tuesday,4,0,0,Sunny,Spring,31.1,66.9,30,50.69
2023-07-06,Pickup,Thursday,7,0,0,Sunny,Summer,77.79,66.6,1,95.7
2022-04-28,SUV,Thursday,4,0,0,Rainy,Spring,86.2,63.9,6,93.35
2024-03-15,Midsize,Friday,3,1,0,Snowy,Spring,59.72,90.4,4,91.91
2022-10-02,Economy,Sunday,10,1,0,Sunny,Fall,34.77,69.2,2,49.65
2024-10-13,SUV,Sunday,10,1,0,Sunny,Fall,83.92,67.6,3,104.78
2023-09-25,Luxury,Monday,9,0,0,Cloudy,Fall,127.83,59.8,1,116.4
2022-01-31,SUV,Monday,1,0,0,Sunny,Winter,81.22,76.4,6,110.89
2023-07-04,Minivan,Tuesday,7,0,0,Sunny,Summer,64.61,68.2,2,86.5
2024-07-06,Midsize,Saturday,7,1,0,Rainy,Summer,51.63,99.1,6,88.5
2022-09-29,Compact,Thursday,9,0,0,Cloudy,Fall,40.49,67.6,1,48.69
2023-04-15,Economy,Saturday,4,1,0,Cloudy,Spring,34.82,67.6,2,52.84
2024-03-31,Compact,Sunday,3,1,0,Snowy,Spring,43.24,82.1,7,69.95
2023-07-16,SUV,Sunday,7,1,0,Sunny,Summer,87.23,73.2,5,132.88
2024-11-07,Minivan,Thursday,11,0,0,Snowy,Fall,69.67,52.1,2,80.21
2022-07-30,Compact,Saturday,7,1,0,Rainy,Summer,40.59,85.6,7,65.93
2024-05-21,Economy,Tuesday,5,0,0,Cloudy,Spring,31.03,56.8,6,39.89
2022-02-24,Economy,Thursday,2,0,0,Cloudy,Winter,34.79,63.5,1,39.26
2024-12-27,Midsize,Friday,12,1,0,Sunny,Winter,57.72,75.0,1,97.57
2022-05-06,Compact,Friday,5,1,0,Sunny,Spring,37.69,54.5,1,65.08
2023-12-26,Minivan,Tuesday,12,0,0,Sunny,Winter,72.1,83.7,2,82.46
2022-01-21,Midsize,Friday,1,1,0,Sunny,Winter,50.83,81.9,2,85.83
2022-10-13,Economy,Thursday,10,0,0,Cloudy,Fall,33.77,73.3,1,47.08
2023-05-02,Minivan,Tuesday,5,0,0,Stormy,Spring,70.93,51.5,3,50.16
2024-06-23,SUV,Sunday,6,1,0,Snowy,Summer,79.51,80.0,3,143.35
2022-10-14,Midsize,Friday,10,1,0,Cloudy,Fall,49.93,75.7,30,71.27
2024-02-06,Minivan,Tuesday,2,0,0,Rainy,Winter,70.02,66.5,7,67.17
2022-11-11,Economy,Friday,11,1,0,Cloudy,Fall,32.01,77.4,2,47.37
2023-06-05,Minivan,Monday,6,0,0,Rainy,Summer,65.12,62.8,2,72.14
2022-08-13,Luxury,Saturday,8,1,0,Sunny,Summer,126.96,87.4,14,195.58
2022-01-16,Midsize,Sunday,1,1,0,Rainy,Winter,53.62,83.2,3,80.17
2022-03-26,SUV,Saturday,3,1,0,Cloudy,Spring,82.89,82.3,3,121.56
2023-02-11,Compact,Saturday,2,1,0,Snowy,Winter,42.56,73.9,6,58.94
2024-05-30,Midsize,Thursday,5,0,0,Sunny,Spring,59.65,63.5,7,67.95
2022-04-28,Compact,Thursday,4,0,0,Sunny,Spring,42.62,81.8,5,56.03
2023-08-17,SUV,Thursday,8,0,0,Sunny,Summer,74.95,77.6,7,115.41
2023-11-15,Minivan,Wednesday,11,0,0,Cloudy,Fall,70.48,60.1,6,59.51
2024-12-15,Luxury,Sunday,12,1,0,Sunny,Winter,137.74,72.5,5,183.16
2022-12-18,Pickup,Sunday,12,1,0,Sunny,Winter,68.04,73.6,3,100.7
2024-09-05,Compact,Thursday,9,0,0,Cloudy,Fall,41.16,65.0,1,52.84
2024-11-06,Midsize,Wednesday,11,0,0,Cloudy,Fall,56.88,57.2,1,59.71
2022-12-11,Midsize,Sunday,12,1,0,Sunny,Winter,59.3,89.8,2,91.06
2023-10-16,Minivan,Monday,10,0,0,Cloudy,Fall,69.91,57.6,6,64.01
2024-03-13,Compact,Wednesday,3,0,0,Cloudy,Spring,44.78,73.1,1,50.71
2023-12-19,Economy,Tuesday,12,0,0,Rainy,Winter,29.6,60.8,4,36.87
2023-12-24,Minivan,Sunday,12,1,0,Rainy,Winter,62.91,81.3,14,84.89
2024-04-10,Compact,Wednesday,4,0,0,Rainy,Spring,43.76,64.7,30,46.56
2024-07-04,Compact,Thursday,7,0,0,Cloudy,Summer,37.43,83.0,1,64.79
2023-05-31,Compact,Wednesday,5,0,0,Rainy,Spring,42.28,50.1,1,41.61
2022-12-14,Pickup,Wednesday,12,0,0,Sunny,Winter,76.2,66.4,14,92.41
2022-06-28,Midsize,Tuesday,6,0,1,Cloudy,Summer,54.77,84.1,1,87.79
2022-01-24,Pickup,Monday,1,0,0,Sunny,Winter,76.39,57.2,5,92.11
2024-05-05,SUV,Sunday,5,1,0,Sunny,Spring,79.44,71.1,5,114.42
2022-03-23,Compact,Wednesday,3,0,1,Cloudy,Spring,42.12,75.0,1,62.71
2023-12-03,Pickup,Sunday,12,1,0,Stormy,Winter,71.85,70.0,30,83.73
2024-01-10,SUV,Wednesday,1,0,0,Sunny,Winter,87.67,65.9,1,102.66
2023-08-07,Minivan,Monday,8,0,0,Sunny,Summer,63.84,68.1,5,87.13
2022-06-03,Economy,Friday,6,1,0,Rainy,Summer,30.67,80.6,1,41.53
2023-03-26,Compact,Sunday,3,1,0,Cloudy,Spring,41.51,80.7,2,56.17
2022-12-30,Compact,Friday,12,1,0,Sunny,Winter,41.24,88.8,7,67.45
2022-07-11,Economy,Monday,7,0,1,Snowy,Summer,32.3,91.0,2,64.29
2022-01-12,Minivan,Wednesday,1,0,0,Sunny,Winter,73.03,57.4,30,81.01
2024-12-19,Compact,Thursday,12,0,0,Cloudy,Winter,42.42,72.8,5,57.56
2023-10-19,SUV,Thursday,10,0,0,Sunny,Fall,88.19,55.6,1,90.98
2024-05-06,Pickup,Monday,5,0,0,Stormy,Spring,78.73,57.8,3,64.13
2024-06-11,Pickup,Tuesday,6,0,0,Sunny,Summer,73.62,74.4,2,100.5
2024-12-12,Minivan,Thursday,12,0,0,Snowy,Winter,65.51,78.0,1,84.09
2023-10-29,Compact,Sunday,10,1,0,Cloudy,Fall,38.09,68.1,1,57.76
2024-05-17,Economy,Friday,5,1,0,Cloudy,Spring,31.46,69.6,3,50.3
2022-10-28,Pickup,Friday,10,1,0,Sunny,Fall,77.85,73.5,1,93.39
2023-02-10,Pickup,Friday,2,1,0,Cloudy,Winter,69.25,64.3,1,89.5
2023-06-15,Midsize,Thursday,6,0,0,Rainy,Summer,59.84,80.7,30,69.56
2023-09-06,Compact,Wednesday,9,0,1,Snowy,Fall,41.21,52.7,5,61.32
2024-03-07,Midsize,Thursday,3,0,0,Sunny,Spring,53.22,50.2,6,80.79
2022-08-27,Minivan,Saturday,8,1,0,Sunny,Summer,62.72,83.4,1,106.93
2024-08-20,Minivan,Tuesday,8,0,0,Snowy,Summer,73.31,84.8,3,96.88
2024-09-03,SUV,Tuesday,9,0,0,Snowy,Fall,89.34,53.5,6,98.28
2024-05-14,Pickup,Tuesday,5,0,0,Rainy,Spring,71.89,68.9,6,68.82
2023-08-22,Compact,Tuesday,8,0,0,Rainy,Summer,41.63,81.6,1,50.16
2023-07-23,SUV,Sunday,7,1,0,Stormy,Summer,82.44,88.5,3,94.36
2023-11-28,Economy,Tuesday,11,0,0,Cloudy,Fall,34.47,63.5,3,43.27
2022-06-27,Pickup,Monday,6,0,0,Stormy,Summer,71.53,71.5,4,67.63
2023-01-22,Compact,Sunday,1,1,0,Sunny,Winter,43.1,72.7,1,68.08
2022-12-12,Midsize,Monday,12,0,0,Cloudy,Winter,59.3,72.8,3,72.84
2023-07-01,Pickup,Saturday,7,1,0,Sunny,Summer,68.26,82.8,6,120.18
2022-12-11,Compact,Sunday,12,1,0,Sunny,Winter,43.8,97.1,3,69.05
2023-11-18,Pickup,Saturday,11,1,0,Sunny,Fall,79.15,79.1,6,97.0
2023-06-08,SUV,Thursday,6,0,0,Cloudy,Summer,85.24,75.7,30,103.83
2022-12-05,Midsize,Monday,12,0,0,Stormy,Winter,57.76,72.4,6,54.07
2024-01-28,Minivan,Sunday,1,1,0,Sunny,Winter,62.93,87.1,7,105.15
2022-10-08,SUV,Saturday,10,1,0,Cloudy,Fall,79.52,82.3,1,109.36
2024-08-15,Compact,Thursday,8,0,0,Sunny,Summer,44.49,87.1,3,60.71
2023-06-30,Economy,Friday,6,1,1,Rainy,Summer,32.64,100.0,30,61.41
2022-01-07,Luxury,Friday,1,1,0,Sunny,Winter,116.28,83.9,3,168.18
2023-11-22,Minivan,Wednesday,11,0,0,Snowy,Fall,64.52,62.1,3,80.11
2023-07-03,Compact,Monday,7,0,0,Sunny,Summer,41.01,70.3,5,65.88
2023-04-26,Midsize,Wednesday,4,0,0,Rainy,Spring,55.5,69.4,4,57.93
2022-03-08,Luxury,Tuesday,3,0,0,Rainy,Spring,127.6,64.9,3,116.24
2022-06-09,Midsize,Thursday,6,0,0,Rainy,Summer,51.94,75.9,1,73.47
2024-09-27,Pickup,Friday,9,1,0,Rainy,Fall,74.82,76.0,3,74.28
2022-07-12,Midsize,Tuesday,7,0,0,Sunny,Summer,59.93,74.2,3,82.92
2024-12-06,Midsize,Friday,12,1,0,Sunny,Winter,59.9,73.7,3,90.27
2024-03-22,Minivan,Friday,3,1,0,Cloudy,Spring,67.42,68.1,4,83.09
2024-07-13,Pickup,Saturday,7,1,0,Rainy,Summer,76.74,86.1,7,101.88
2024-05-01,Midsize,Wednesday,5,0,1,Snowy,Spring,58.75,68.7,7,86.38
2022-09-27,Minivan,Tuesday,9,0,0,Stormy,Fall,69.04,55.3,6,52.13
2024-04-07,Luxury,Sunday,4,1,0,Snowy,Spring,130.74,77.6,14,183.15
2022-05-18,Midsize,Wednesday,5,0,0,Rainy,Spring,55.06,68.2,7,54.88
2022-06-28,Luxury,Tuesday,6,0,1,Cloudy,Summer,132.59,86.3,3,171.67
2022-03-10,Economy,Thursday,3,0,0,Sunny,Spring,31.6,86.3,3,48.54
2022-12-08,Luxury,Thursday,12,0,0,Stormy,Winter,129.61,73.7,1,112.53
2024-11-24,Midsize,Sunday,11,1,0,Sunny,Fall,49.94,75.9,5,77.07
2024-02-28,Economy,Wednesday,2,0,0,Sunny,Winter,30.86,68.1,2,36.45
2024-04-23,Pickup,Tuesday,4,0,1,Snowy,Spring,76.76,90.4,1,115.87
2022-03-16,Compact,Wednesday,3,0,0,Rainy,Spring,37.66,64.1,3,51.08
2024-05-20,Luxury,Monday,5,0,0,Cloudy,Spring,136.02,52.1,2,120.82
2024-03-22,SUV,Friday,3,1,0,Rainy,Spring,88.75,71.4,5,99.28
2022-02-15,Pickup,Tuesday,2,0,0,Cloudy,Winter,77.47,59.4,5,73.99
2022-09-04,Luxury,Sunday,9,1,0,Snowy,Fall,128.19,69.8,1,165.11
2023-01-11,SUV,Wednesday,1,0,0,Cloudy,Winter,83.08,74.8,7,99.82
2023-07-30,Pickup,Sunday,7,1,0,Sunny,Summer,79.12,91.4,1,118.54
2024-11-14,SUV,Thursday,11,0,0,Cloudy,Fall,81.33,65.7,3,87.59
2023-11-05,Compact,Sunday,11,1,0,Cloudy,Fall,44.94,91.4,2,56.42
2022-04-06,SUV,Wednesday,4,0,0,Cloudy,Spring,85.25,69.6,2,100.06
2024-04-29,Compact,Monday,4,0,0,Sunny,Spring,39.06,67.2,6,57.29
2024-11-20,Minivan,Wednesday,11,0,0,Rainy,Fall,65.27,64.4,7,61.29
2024-09-13,SUV,Friday,9,1,0,Sunny,Fall,88.28,67.0,7,108.62
2023-10-23,Pickup,Monday,10,0,0,Sunny,Fall,67.06,66.8,5,74.51
2023-09-12,Luxury,Tuesday,9,0,0,Sunny,Fall,130.1,72.4,6,134.1
2024-07-21,Economy,Sunday,7,1,0,Sunny,Summer,29.16,84.1,7,57.11
2024-05-15,Pickup,Wednesday,5,0,0,Rainy,Spring,68.51,61.7,1,65.5
2024-04-02,Minivan,Tuesday,4,0,0,Rainy,Spring,72.65,73.1,1,71.67
2024-03-11,Compact,Monday,3,0,0,Sunny,Spring,42.44,58.8,1,59.4
2022-05-23,SUV,Monday,5,0,0,Rainy,Spring,89.89,55.7,4,76.59
2022-01-31,SUV,Monday,1,0,0,Sunny,Winter,79.12,73.3,6,110.45
2022-12-30,Pickup,Friday,12,1,0,Stormy,Winter,73.47,80.2,7,81.17
2022-06-14,Minivan,Tuesday,6,0,0,Foggy,Summer,66.51,72.8,6,72.99
2022-11-24,SUV,Thursday,11,0,0,Sunny,Fall,89.17,69.4,1,97.01
2023-10-24,Pickup,Tuesday,10,0,0,Sunny,Fall,70.98,60.0,6,87.46
2024-08-07,Economy,Wednesday,8,0,0,Cloudy,Summer,32.78,76.2,14,46.22
2022-01-13,Luxury,Thursday,1,0,0,Cloudy,Winter,132.67,75.3,7,142.94
2023-06-22,Compact,Thursday,6,0,0,Cloudy,Summer,39.6,69.2,2,58.63
2022-03-03,Compact,Thursday,3,0,0,Rainy,Spring,44.23,61.4,4,47.13
2023-04-26,Economy,Wednesday,4,0,0,Rainy,Spring,34.53,63.0,2,40.06
2023-11-01,Midsize,Wednesday,11,0,0,Rainy,Fall,57.65,61.5,4,59.69
2022-02-09,Economy,Wednesday,2,0,0,Sunny,Winter,33.03,75.4,6,41.34
2024-05-07,SUV,Tuesday,5,0,0,Sunny,Spring,75.22,51.8,3,93.66
2023-01-03,Economy,Tuesday,1,0,0,Rainy,Winter,33.95,66.6,6,34.9
2024-06-18,Compact,Tuesday,6,0,0,Sunny,Summer,40.63,72.6,2,67.89
2024-12-22,Compact,Sunday,12,1,0,Foggy,Winter,43.39,88.0,2,57.64
2024-11-15,Minivan,Friday,11,1,0,Rainy,Fall,63.2,61.2,5,79.13
2023-05-18,Pickup,Thursday,5,0,0,Sunny,Spring,77.63,70.4,1,78.35
2022-06-04,SUV,Saturday,6,1,0,Rainy,Summer,85.18,100.0,1,114.66
2024-08-23,Luxury,Friday,8,1,0,Stormy,Summer,128.68,89.3,1,133.29
2024-02-11,Minivan,Sunday,2,1,0,Sunny,Winter,72.68,83.8,2,81.41
2022-08-22,Midsize,Monday,8,0,0,Snowy,Summer,52.43,63.1,3,86.68
2022-04-17,Economy,Sunday,4,1,0,Cloudy,Spring,34.07,72.7,7,48.69
2022-10-18,Pickup,Tuesday,10,0,0,Rainy,Fall,73.31,66.3,1,66.54
2022-01-04,Compact,Tuesday,1,0,0,Snowy,Winter,39.2,75.5,6,69.65
2022-08-23,SUV,Tuesday,8,0,0,Sunny,Summer,89.79,68.6,4,117.85
2022-11-16,SUV,Wednesday,11,0,0,Rainy,Fall,86.23,48.1,1,79.36
2022-04-09,Compact,Saturday,4,1,0,Sunny,Spring,41.62,100.0,4,66.37
2022-03-06,Luxury,Sunday,3,1,0,Rainy,Spring,129.31,79.7,7,146.44
2022-05-15,SUV,Sunday,5,1,0,Sunny,Spring,87.65,66.9,1,104.31
2022-12-06,Luxury,Tuesday,12,0,0,Snowy,Winter,127.4,64.1,4,155.43
2023-08-30,Pickup,Wednesday,8,0,0,Sunny,Summer,74.54,86.8,3,99.19
2022-03-03,Minivan,Thursday,3,0,0,Stormy,Spring,66.74,76.9,3,56.88
2024-11-23,Luxury,Saturday,11,1,0,Rainy,Fall,119.36,74.6,30,136.52
2023-01-12,Minivan,Thursday,1,0,0,Rainy,Winter,62.5,78.4,4,70.69
2022-07-01,Economy,Friday,7,1,0,Cloudy,Summer,29.41,91.7,1,54.07
2022-08-19,Minivan,Friday,8,1,0,Cloudy,Summer,72.34,88.7,7,94.82
2022-08-14,Compact,Sunday,8,1,1,Rainy,Summer,39.87,100.0,3,80.17
2022-09-29,Economy,Thursday,9,0,0,Cloudy,Fall,33.01,54.7,4,42.47
2022-02-04,Compact,Friday,2,1,0,Rainy,Winter,38.88,77.8,3,51.07
2022-12-25,SUV,Sunday,12,1,1,Sunny,Winter,74.85,100.0,14,154.23
2023-06-26,Midsize,Monday,6,0,0,Sunny,Summer,56.8,71.0,2,75.5
2024-02-21,Minivan,Wednesday,2,0,0,Rainy,Winter,69.69,62.2,4,69.41
2023-11-16,Luxury,Thursday,11,0,0,Rainy,Fall,120.05,69.9,7,115.21
2022-01-13,Economy,Thursday,1,0,0,Sunny,Winter,29.14,67.5,5,50.93
2023-08-28,Pickup,Monday,8,0,0,Rainy,Summer,66.49,70.0,5,77.3
2023-09-03,Compact,Sunday,9,1,0,Rainy,Fall,43.49,78.6,2,47.14
2024-04-15,Luxury,Monday,4,0,0,Sunny,Spring,125.99,66.7,1,135.82
2022-11-16,Compact,Wednesday,11,0,0,Cloudy,Fall,43.45,62.3,2,48.22
2023-01-10,Luxury,Tuesday,1,0,0,Snowy,Winter,124.26,65.4,4,162.74
2024-04-09,Pickup,Tuesday,4,0,0,Stormy,Spring,76.44,83.2,5,63.26
2023-05-27,Luxury,Saturday,5,1,0,Cloudy,Spring,132.9,66.1,6,150.08
2022-01-02,Compact,Sunday,1,1,0,Snowy,Winter,37.51,84.6,2,71.17
